Trinity,XM,E,length,chr,OG,TC,Chromosome/scaffold name,Gene start (bp),Transcript length (including UTRs and CDS),Gene % GC content,Transcript count,Gene description,iB,Gene_Location,phase,dali11,lethality,sex,chrom_num,chrom_name,Tcas_Robust_TMM,Tcas_ancestral_node,Tcas_Robust_ACE,Tcas_Robust_log2(Current:Ancestral),Tcas_Robust(Current:Ancestral),Tcas_abs(Current-Ancestral),Tcon-F-ACE-R-Robust-mean(current),Tcon-ancestral-node,Tcon_robust_ACE,Tcon_Robust(Current:Ancestral),Tcon_Robust_log2(Current:Ancestral),Tcon_abs(Current-Ancestral),Tfrem_Robust_TMM,Tfrem_ancestral_node,Tfrem_Robust_ACE,Tfrem_Robust(Current:Ancestral),Tfrem_Robust_log2(Current:Ancestral),Tfrem_abs(Current-Ancestral),Tbrev_Robust_TMM,Tbrev_ancestral_node,Tbrev_Robust_ACE,Tbrev_Robust(Current:Ancestral),Tbrev_Robust_log2(Current:Ancestral),Tbrev_abs(Current-Ancestral),Gcorn_Robust_TMM,Gcorn_ancestral_node,Gcorn_Robust_ACE,Gcorn_Robust(Current:Ancestral),Gcorn_Robust_log2(Current:Ancestral),Gcorn_abs(Current-Ancestral)
T_cast_DN1583_c0_g1_i10.p2.p1,NM_001185001.1,0,2109,LG9,OG0012903,TC012311,LG9,4008632,1455,49.3,2,Putative E3 ubiquitin-protein ligase HERC2-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X0Q4],iB_05213,LG9,I,80,low,Female,LG9,Autosome,1.55232679,D_Tfree-Tcast_anc,1.5552016,-0.0026693,0.99815149,0.00287481,2.260098199,C_Tconf_anc,1.765608128,1.280067849,0.356220281,0.494490071,1.502061248,D_Tfree-Tcast_anc,1.555201598,0.965830571,-0.0501579650415169,0.05314035,1.801969627,B_Tbrev_anc,1.692638935,1.064591857,0.0903004358408822,0.109330691,0.945470402,A_MRCA,1.524238801,0.620290207,-0.688984746411362,0.578768399
T_cast_DN1583_c0_g1_i10.p3.p1,XM_008199380.2,0,1341,LG9,OG0013194,TC012311,LG9,4008632,1455,49.3,2,Putative E3 ubiquitin-protein ligase HERC2-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X0Q4],iB_05213,LG9,I,80,low,Female,LG9,Autosome,0.72100932,D_Tfree-Tcast_anc,0.80317758,-0.1557011,0.89769602,0.08216826,0.596762448,C_Tconf_anc,0.808363652,0.738235132,-0.437847699,0.211601204,0.883965182,D_Tfree-Tcast_anc,0.803177576,1.100584987,0.138270553976517,0.080787606,0.797699644,B_Tbrev_anc,0.878165254,0.908370765,-0.138646819392476,0.08046561,1.548985036,A_MRCA,1.029357571,1.504807542,0.589578984766737,0.519627465
T_cast_DN1583_c0_g1_i3.p1.p1,NM_001039403.1,0,4395,LG9,OG0009944,TC012163,LG9,4010103,4498,42.71,1,Chitin synthase [Source:UniProtKB/TrEMBL;Acc:Q6WD24],iB_14480,LG9,III,60,low,Female,LG9,Autosome,1.0319459,D_Tfree-Tcast_anc,1.34320167,-0.3803086,0.76827324,0.31125577,0.13671813,C_Tconf_anc,0.772850997,0.176901021,-2.498985724,0.636132867,1.806298176,D_Tfree-Tcast_anc,1.343201667,1.344770648,0.42736014067231,0.463096509,0.34958675,B_Tbrev_anc,0.745317051,0.469044347,-1.09220376259824,0.395730302,1.259012953,A_MRCA,0.861096096,1.462105054,0.548046974050432,0.397916858
T_cast_DN1585_c0_g2_i1.p1.p1,XM_969543.3,0,3753,LG2,OG0011362,TC000847,LG2,6735745,4373,34.44,1,,iB_00180,LG2,I,0,low,Female,LG2,"LG2,Neo-X",0.63536253,D_Tfree-Tcast_anc,0.69926829,-0.1382661,0.90861052,0.06390577,0.420543402,C_Tconf_anc,0.572890954,0.734072338,-0.446005856,0.152347552,0.796818678,D_Tfree-Tcast_anc,0.699268294,1.139503514,0.188405373290638,0.097550384,0.524488073,B_Tbrev_anc,0.570435571,0.919451905,-0.121153984008197,0.045947499,0.635649843,A_MRCA,0.585133851,1.08633237,0.119465571685961,0.050515992
T_cast_DN1588_c0_g1_i1.p1.p1,XM_015981001.1,0,3006,LG6,OG0014060,TC015680,LG6,5060023,3367,37.18,1,,iB_02822,LG6,I,30,low,Female,LG6,Autosome,0.71991292,D_Tfree-Tcast_anc,0.71478533,0.0103124,1.00717362,0.0051276,0.772975736,C_Tconf_anc,0.744296325,1.038532247,0.054546014,0.028679411,0.701801206,D_Tfree-Tcast_anc,0.714785325,0.981834939,-0.0264475887656247,0.012984119,0.67571602,B_Tbrev_anc,0.747076038,0.904480917,-0.144838029818066,0.071360018,0.897882915,A_MRCA,0.781065556,1.14956153,0.201083687555336,0.116817359
T_cast_DN15946_c0_g1_i1.p1.p1,XM_967452.3,0,549,LG8,OG0009885,TC005463,LG8,12741163,608,36.88,1,,iB_09396,LG8,II,0,low,Female,LG8,Autosome,0.02933052,D_Tfree-Tcast_anc,0.05908745,-1.0104489,0.49639177,0.02975692,0.244226283,C_Tconf_anc,0.153686444,1.589120527,0.66822855,0.090539839,0.063659893,D_Tfree-Tcast_anc,0.059087445,1.077384431,0.107533123072318,0.004572448,0.196095636,B_Tbrev_anc,0.163042781,1.202725045,0.26630686565161,0.033052855,0.173142565,A_MRCA,0.165319115,1.047323327,0.0667068963484499,0.007823451
T_cast_DN15958_c0_g1_i2.p1.p1,XM_970196.3,0,1005,LG8,OG0010506,TC006424,LG8,9013194,1274,59.65,1,Serine protease P74 [Source:UniProtKB/TrEMBL;Acc:D6WWR4],iB_04138,LG8,II,70,low,Female,LG8,Autosome,0.03187414,D_Tfree-Tcast_anc,0.05446546,-0.7729551,0.58521755,0.02259132,0.086081664,C_Tconf_anc,0.079439443,1.083613643,0.115850462,0.006642221,0.070408111,D_Tfree-Tcast_anc,0.054465457,1.292711289,0.370400102631987,0.015942654,0.130509338,B_Tbrev_anc,0.087431789,1.492698926,0.577923206167237,0.043077549,0.069033752,A_MRCA,0.083285159,0.828884194,-0.270757542734792,0.014251407
T_cast_DN1596_c0_g1_i5.p1.p1,XM_965137.3,0,1032,LG2,OG0013059,TC000446,LG2,11189764,1142,36.05,1,Adiponectin receptor protein-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WA81],iB_03022,LG2,I,90,high,Female,LG2,"LG2,Neo-X",0.62479585,D_Tfree-Tcast_anc,0.55039251,0.18292403,1.13518232,0.07440334,0.411955602,C_Tconf_anc,0.477590907,0.862570028,-0.213286507,0.065635305,0.495370663,D_Tfree-Tcast_anc,0.550392506,0.900031628,-0.151952395235777,0.055021843,0.324933614,B_Tbrev_anc,0.469097092,0.692678808,-0.529741557915519,0.144163477,0.667778218,A_MRCA,0.513876719,1.299491091,0.377946743306402,0.153901499
T_cast_DN15984_c0_g1_i3.p1.p1,XM_970532.3,0,555,LG7,OG0013438,TC010041,LG7,9901181,657,35.45,1,ADP-ribosylation factor-like protein 2 [Source:UniProtKB/TrEMBL;Acc:D6WRP1],iB_04750,LG7,I,90,high,Female,LG7,Autosome,0.61197876,D_Tfree-Tcast_anc,0.82701199,-0.4344267,0.73998777,0.21503324,1.005947854,C_Tconf_anc,0.89968675,1.118109002,0.16106084,0.106261104,1.022697497,D_Tfree-Tcast_anc,0.82701199,1.236617498,0.306399324269366,0.195685507,0.776143977,B_Tbrev_anc,0.895131185,0.867072883,-0.205774828908877,0.118987208,1.07755532,A_MRCA,0.93624674,1.150930919,0.202801242690963,0.141308581
T_cast_DN1599_c0_g1_i1.p2.p1,XM_964189.3,0,1353,LG9,OG0013546,TC012532,LG9,11037415,2668,37,1,,iB_05261,LG9,I,20,low,Female,LG9,Autosome,0.86670755,D_Tfree-Tcast_anc,0.7981703,0.11884868,1.08586796,0.06853725,0.890912057,C_Tconf_anc,0.900717201,0.989114071,-0.015791184,0.009805144,0.702332654,D_Tfree-Tcast_anc,0.7981703,0.879928324,-0.184542084016721,0.095837646,1.170294289,B_Tbrev_anc,0.945398211,1.237885025,0.307877323178777,0.224896077,0.871544741,A_MRCA,0.928752791,0.938403361,-0.0917199140758431,0.05720805
T_cast_DN16_c0_g1_i3.p1.p1,XM_008195359.2,0,741,LG5,OG0013095,TC014397,LG5,10058733,891,33.89,1,Circadian clock-controlled protein-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WLR2],iB_08323,LG5,II,50,low,Female,LG5,Autosome,8.69707748,D_Tfree-Tcast_anc,6.71143021,0.37391045,1.29586053,1.98564727,0.088062253,C_Tconf_anc,2.78433885,0.031627707,-4.982667228,2.696276597,5.771266865,D_Tfree-Tcast_anc,6.711430207,0.859916096,-0.217732194544536,0.940163342,0.135099882,B_Tbrev_anc,2.056049914,0.065708464,-3.92777697081891,1.920950032,0.083041816,A_MRCA,1.61136466,0.051535086,-4.27830122060879,1.528322845
T_cast_DN1601_c0_g1_i10.p1.p1,XM_970237.3,0,1905,LG4,OG0011245,TC007375,LG4,5373362,2033,42.06,1,ESF1 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D1ZZY9],iB_09899,LG4,II,90,high,Female,LG4,Autosome,0.38624202,D_Tfree-Tcast_anc,0.39031101,-0.0151191,0.98957499,0.00406899,0.263391512,C_Tconf_anc,0.371611648,0.708781635,-0.496586871,0.108220136,0.399358214,D_Tfree-Tcast_anc,0.39031101,1.023179473,0.0330592268000423,0.009047204,0.426449732,B_Tbrev_anc,0.398660566,1.069706332,0.0972147861483092,0.027789166,0.551241697,A_MRCA,0.433049973,1.272928603,0.348151502975912,0.118191724
T_cast_DN1603_c0_g1_i10.p1.p1,XM_964406.3,0,4488,LG9,OG0013027,TC012657,LG9,12582024,5161,36.66,1,Rapamycin-insensitive companion of mTOR-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WZE9],iB_05287,LG9,I,20,low,Female,LG9,Autosome,0.40773682,D_Tfree-Tcast_anc,0.37666413,0.11435958,1.08249441,0.03107269,0.413505599,C_Tconf_anc,0.407583548,1.014529662,0.020811045,0.005922051,0.337359969,D_Tfree-Tcast_anc,0.37666413,0.895651969,-0.158989854580044,0.03930416,0.487126685,B_Tbrev_anc,0.418214929,1.164775936,0.220052455121321,0.068911756,0.372602929,A_MRCA,0.407934696,0.91338867,-0.130699200750858,0.035331767
T_cast_DN1603_c0_g1_i10.p2.p1,XM_964561.3,0,2841,LG9,OG0011140,TC011848,LG9,12597915,3096,38.16,1,Glutamate [NMDA] receptor subunit 1-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WZF1],iB_05115,LG9,I,0,low,Female,LG9,Autosome,0.89713413,D_Tfree-Tcast_anc,0.70722427,0.34315591,1.26852848,0.18990986,0.76678371,C_Tconf_anc,0.815945099,0.939749146,-0.089652396,0.049161389,0.488370376,D_Tfree-Tcast_anc,0.70722427,0.690545272,-0.534192094067317,0.218853894,0.84001507,B_Tbrev_anc,0.875719107,0.959228894,-0.0600529790669385,0.035704037,1.389718137,A_MRCA,0.991566472,1.401538048,0.487010910143881,0.398151665
T_cast_DN1605_c0_g1_i13.p2.p1,XM_966596.3,0,2250,LG5,OG0014141,TC014647,LG5,12811927,2571,42.36,1,Translocation protein SEC63 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WNC7],iB_09120,LG5,II,100,high,Female,LG5,Autosome,1.52492138,D_Tfree-Tcast_anc,1.41719078,0.10570088,1.07601701,0.1077306,0.92371595,C_Tconf_anc,1.245102158,0.741879647,-0.430742933,0.321386208,1.355274204,D_Tfree-Tcast_anc,1.417190776,0.956310347,-0.0644492091070192,0.061916573,1.329532888,B_Tbrev_anc,1.27821114,1.040151229,0.0567932986458969,0.051321748,1.433465966,A_MRCA,1.313203156,1.091579744,0.126417529120217,0.12026281
T_cast_DN1607_c0_g1_i1.p1.p1,XM_967368.4,0,1653,LG10,OG0011559,TC011250,LG10,660457,1879,46.09,1,Nicotinate phosphoribosyltransferase-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X3H3],iB_05002,LG10,I,30,low,Female,LG10,Autosome,0.9168923,D_Tfree-Tcast_anc,1.09061724,-0.2503207,0.84070952,0.17372494,0.954383451,C_Tconf_anc,1.121234621,0.85118978,-0.232447265,0.16685117,1.256191121,D_Tfree-Tcast_anc,1.090617242,1.15181667,0.203911107432517,0.165573878,1.402138354,B_Tbrev_anc,1.187021458,1.181224101,0.240282697328487,0.215116896,1.289509362,A_MRCA,1.210120633,1.06560398,0.0916713757099244,0.07938873
T_cast_DN1613_c0_g1_i1.p1.p1,XM_008200166.2,0,549,LG9,OG0014792,TC012779,LG9,14616281,910,33.02,2,,iB_05316,LG9,I,30,low,Female,LG9,Autosome,3.39747974,D_Tfree-Tcast_anc,3.13440699,0.11627243,1.08393063,0.26307275,4.88723722,C_Tconf_anc,4.590942266,1.064539029,0.090228844,0.296294954,2.48357035,D_Tfree-Tcast_anc,3.13440699,0.792357329,-0.335776906401403,0.650836639,9.868344412,B_Tbrev_anc,5.086217489,1.940212827,0.956214913930815,4.782126923,0.099524228,A_MRCA,3.962294603,0.025117826,-5.31514456102338,3.862770375
T_cast_DN1614_c0_g1_i1.p1.p1,XM_008198983.2,6.00E-161,321,LG8,OG0013615,TC005484,LG8,12236572,1106,38.4,1,E3 ubiquitin-protein ligase RNF139-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WY16],iB_07562,LG8,II,20,low,Female,LG8,Autosome,1.16869101,D_Tfree-Tcast_anc,0.88401928,0.40274381,1.32201982,0.28467173,0.245058511,C_Tconf_anc,0.606787241,0.403862332,-1.308064501,0.36172873,0.67315323,D_Tfree-Tcast_anc,0.884019281,0.761468947,-0.393142891529293,0.21086605,0.669646296,B_Tbrev_anc,0.610207771,1.097407027,0.134098719153322,0.059438525,0.527679717,A_MRCA,0.591607235,0.891942637,-0.164977165395629,0.063927518
T_cast_DN16173_c0_g1_i1.p1.p1,XM_971369.3,0,501,LG8,OG0013407,TC005727,LG8,8427093,708,43.65,1,,iB_00915,LG8,I,50,low,Female,LG8,Autosome,9.41249469,D_Tfree-Tcast_anc,10.6870311,-0.1832121,0.8807399,1.2745364,0.101275101,C_Tconf_anc,4.404404224,0.022994052,-5.442595451,4.303129123,13.63415027,D_Tfree-Tcast_anc,10.68703109,1.275765941,0.351363668246914,2.947119181,0.137747159,B_Tbrev_anc,3.235941642,0.042567875,-4.55409112620633,3.098194484,0.100015194,A_MRCA,2.52915273,0.03954494,-4.66036307116891,2.429137536
T_cast_DN162_c0_g1_i1.p1.p1,XM_008196423.2,0,663,LG6,OG0009894,TC015208,LG6,1479915,965,47.43,1,,iB_05777,LG6,I,80,low,Female,LG6,Autosome,1.92647417,D_Tfree-Tcast_anc,1.41884758,0.44124323,1.35777387,0.50762659,2.04586322,C_Tconf_anc,1.827782833,1.119314167,0.162615026,0.218080387,0.802352824,D_Tfree-Tcast_anc,1.41884758,0.565496136,-0.822410927850348,0.616494755,2.373268608,B_Tbrev_anc,1.923677528,1.233714369,0.303008418633806,0.44959108,1.825406796,A_MRCA,1.901528838,0.959967979,-0.0589418106817838,0.076122042
T_cast_DN1621_c0_g1_i2.p1.p1,XM_008198474.2,0,5229,LG8,OG0012418,TC005830,LG8,7107372,5435,38.78,1,Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WW16],iB_00939,LG8,II,100,high,Female,LG8,Autosome,0.79739445,D_Tfree-Tcast_anc,0.88229739,-0.1459715,0.9037706,0.08490295,1.049126835,C_Tconf_anc,1.10268568,0.951428729,-0.071832506,0.053558845,0.908527797,D_Tfree-Tcast_anc,0.88229739,1.029729667,0.042265638529153,0.026230407,1.57997484,B_Tbrev_anc,1.20910547,1.306730372,0.385961489041135,0.37086937,1.33322459,A_MRCA,1.237079983,1.077718989,0.107981050634604,0.096144606
T_cast_DN1622_c0_g1_i2.p1.p1,XM_015981004.1,0,2070,LG6,OG0010264,TC034741,LG6,5152678,2383,32.58,1,,iB_10215,LG6,II,30,low,Female,LG6,Autosome,0.48762621,D_Tfree-Tcast_anc,0.50806006,-0.0592234,0.95978063,0.02043386,0.416856712,C_Tconf_anc,0.501208036,0.831703967,-0.265857982,0.084351324,0.53031809,D_Tfree-Tcast_anc,0.508060063,1.043809834,0.0618588990258466,0.022258027,0.542347491,B_Tbrev_anc,0.525419866,1.032217328,0.0457467552919631,0.016927624,0.676466154,A_MRCA,0.559463344,1.209134006,0.273974144304594,0.11700281
T_cast_DN1624_c0_g1_i20.p1.p1,XM_015981415.1,0,2367,LG7,OG0011033,TC009127,LG7,4670941,2678,33.68,2,Follicle-stimulating hormone receptor-like Protein [Source:UniProtKB/TrEMBL;Acc:A0A139WFY6],iB_07318,LG7,II,50,low,Female,LG7,Autosome,0.39413062,D_Tfree-Tcast_anc,0.44222831,-0.1661175,0.89123788,0.04809769,0.241845371,C_Tconf_anc,0.313471996,0.771505505,-0.374251645,0.071626625,0.52460395,D_Tfree-Tcast_anc,0.442228308,1.186274016,0.246437294410346,0.082375643,0.213607718,B_Tbrev_anc,0.284226638,0.75154011,-0.412077991505641,0.070618919,0.193128246,A_MRCA,0.263694481,0.732393963,-0.449308195599873,0.070566235
T_cast_DN1624_c0_g1_i20.p1.p1,XM_015981415.1,0,2367,LG7,OG0011033,TC009127,LG7,4670941,2678,33.68,2,Follicle-stimulating hormone receptor-like Protein [Source:UniProtKB/TrEMBL;Acc:A0A139WFY6],iB_10301,LG7,III,40,low,Female,LG7,Autosome,0.39413062,D_Tfree-Tcast_anc,0.44222831,-0.1661175,0.89123788,0.04809769,0.241845371,C_Tconf_anc,0.313471996,0.771505505,-0.374251645,0.071626625,0.52460395,D_Tfree-Tcast_anc,0.442228308,1.186274016,0.246437294410346,0.082375643,0.213607718,B_Tbrev_anc,0.284226638,0.75154011,-0.412077991505641,0.070618919,0.193128246,A_MRCA,0.263694481,0.732393963,-0.449308195599873,0.070566235
T_cast_DN1625_c1_g1_i12.p1.p1,XM_008196588.2,0,2424,LG6,OG0010566,TC033413,LG6,3838544,3002,35.6,1,,iB_02500,LG6,I,10,low,Female,LG6,Autosome,2.97455733,D_Tfree-Tcast_anc,2.66370312,0.15924168,1.11670002,0.3108542,2.534182982,C_Tconf_anc,2.765927159,0.91621465,-0.126242464,0.231744177,2.325634484,D_Tfree-Tcast_anc,2.663703124,0.873083214,-0.195808930957246,0.33806864,3.107450646,B_Tbrev_anc,2.881485511,1.078419667,0.108918712137018,0.225965134,3.338079875,A_MRCA,2.98439476,1.118511505,0.161580096414697,0.353685115
T_cast_DN1625_c1_g1_i13.p2.p1,XM_015981048.1,0,1296,LG6,OG0009908,TC015749,LG6,7406406,2001,34.51,1,Diphthamide biosynthesis protein 2-like Protein [Source:UniProtKB/TrEMBL;Acc:D2A3S7],iB_06354,LG6,I,0,low,Female,LG6,Autosome,0.59100964,D_Tfree-Tcast_anc,0.6194155,-0.0677258,0.95414087,0.02840586,0.610917495,C_Tconf_anc,0.719954123,0.84855059,-0.236927421,0.109036628,0.621055608,D_Tfree-Tcast_anc,0.619415496,1.002647838,0.0038149743903232,0.001640112,0.717219933,B_Tbrev_anc,0.795570092,0.901516962,-0.149573458896834,0.07835016,1.506212771,A_MRCA,0.955737869,1.575968496,0.656238695123733,0.550474903
T_cast_DN1626_c0_g1_i1.p1.p1,XM_961372.3,0,2898,LG5,OG0012794,TC013061,LG5,14654978,3035,44.44,1,"Alanine--tRNA ligase, cytoplasmic-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WJA8]",iB_12741,LG5,III,50,low,Female,LG5,Autosome,1.77192628,D_Tfree-Tcast_anc,1.67184072,0.08388118,1.05986549,0.10008556,1.467887561,C_Tconf_anc,1.719140307,0.853849773,-0.227945831,0.251252746,1.559162895,D_Tfree-Tcast_anc,1.671840718,0.932602537,-0.100665740743611,0.112677823,1.388943177,B_Tbrev_anc,1.818689267,0.7637056,-0.388911493174616,0.42974609,3.348900326,A_MRCA,2.163574974,1.547854993,0.630270322484029,1.185325352
T_cast_DN1626_c0_g1_i1.p2.p1,XM_008195823.2,0,1938,LG5,OG0012796,TC013060,LG5,14660863,2057,43.61,1,"Aspartate--tRNA ligase, mitochondrial-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WJB0]",iB_10127,LG5,II,30,low,Female,LG5,Autosome,1.14496177,D_Tfree-Tcast_anc,0.92946856,0.30082146,1.23184562,0.21549321,0.782995837,C_Tconf_anc,0.835998022,0.936600107,-0.094494892,0.053002185,0.738859403,D_Tfree-Tcast_anc,0.929468562,0.794926728,-0.331106207691672,0.190609159,0.884081229,B_Tbrev_anc,0.815088888,1.084643948,0.117221532258833,0.068992341,0.532413969,A_MRCA,0.75137837,0.708583039,-0.496991162451295,0.218964401
T_cast_DN1628_c0_g1_i1.p1.p1,XM_008192199.2,0,1936,LG2,OG0013433,TC000158,LG2,15259958,2166,33.33,1,Polynucleotide 5'-hydroxyl-kinase NOL9-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WCR1],iB_00028,LG2,I,80,low,Female,LG2,"LG2,Neo-X",0.95711011,D_Tfree-Tcast_anc,0.6657331,0.523741,1.43767841,0.29137701,0.369702183,C_Tconf_anc,0.504203264,0.733240361,-0.447641895,0.134501081,0.417359133,D_Tfree-Tcast_anc,0.665733103,0.626916599,-0.673654566368387,0.24837397,0.508551288,B_Tbrev_anc,0.481796986,1.055530239,0.0779679096706767,0.026754302,0.264780226,A_MRCA,0.432884793,0.611664421,-0.709187734927109,0.168104567
T_cast_DN1628_c0_g1_i1.p3.p1,XM_008192197.2,0,1368,LG2,OG0013165,TC000159,LG2,15258448,1405,35.5,1,,iB_12007,LG2,III,50,low,Female,LG2,"LG2,Neo-X",0.44957195,D_Tfree-Tcast_anc,0.40661224,0.14489837,1.10565276,0.04295971,0.174725602,C_Tconf_anc,0.354483013,0.492902609,-1.020625477,0.179757411,0.377530561,D_Tfree-Tcast_anc,0.406612243,0.928478096,-0.107060219850032,0.029081682,0.576916603,B_Tbrev_anc,0.390876734,1.475955339,0.561649067465357,0.186039869,0.325519938,A_MRCA,0.376146332,0.865407716,-0.208548110745794,0.050626394
T_cast_DN16287_c0_g2_i1.p1.p1,XM_967530.3,0,1314,LG4,OG0015106,TC007193,LG4,7843781,1928,35.46,1,G2/mitotic-specific cyclin-A-like Protein [Source:UniProtKB/TrEMBL;Acc:D2A0W3],iB_01141,LG4,II,10,low,Female,LG4,Autosome,0.4812501,D_Tfree-Tcast_anc,0.73153151,-0.6041332,0.65786654,0.25028141,1.099068375,C_Tconf_anc,0.922210086,1.191776572,0.253113792,0.176858289,0.931049801,D_Tfree-Tcast_anc,0.731531509,1.272740531,0.347938331671795,0.199518292,1.082962782,B_Tbrev_anc,0.942873181,1.148577352,0.199848019890459,0.140089601,0.843018869,A_MRCA,0.920367577,0.915958895,-0.126645237874934,0.077348708
T_cast_DN1629_c0_g1_i1.p1.p1,XM_001812879.3,0,1209,LG9,OG0012734,TC011921,LG9,11629304,1373,43.48,1,,iB_09483,LG9,II,70,low,Female,LG9,Autosome,0.55879308,D_Tfree-Tcast_anc,0.51905491,0.10642698,1.0765587,0.03973817,0.216349336,C_Tconf_anc,0.377715391,0.572784009,-0.80393688,0.161366055,0.51694464,D_Tfree-Tcast_anc,0.51905491,0.995934399,-0.00587737755700806,0.00211027,0.461967106,B_Tbrev_anc,0.372083935,1.241566924,0.312162028638364,0.089883171,0.166130611,A_MRCA,0.325665268,0.510126893,-0.971071937093012,0.159534657
T_cast_DN1631_c0_g1_i3.p1.p1,XM_967565.4,0,1944,LG10,OG0014245,TC011256,LG10,742745,2173,31.41,1,Kanadaptin-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X3H9],iB_01833,LG10,I,40,low,Female,LG10,Autosome,0.71483907,D_Tfree-Tcast_anc,0.61915402,0.20732016,1.1545416,0.09568505,0.296225971,C_Tconf_anc,0.542413181,0.546126056,-0.872694104,0.24618721,0.543899177,D_Tfree-Tcast_anc,0.619154017,0.878455379,-0.18695908795305,0.07525484,0.676208619,B_Tbrev_anc,0.590090062,1.145941378,0.196533243544778,0.086118557,0.791416001,A_MRCA,0.635465789,1.245410871,0.316621776876222,0.155950212
T_cast_DN1632_c0_g1_i1.p2.p1,XM_964482.3,0,990,LG9,OG0014896,TC011702,LG9,14856889,1470,40.59,1,Magnesium transporter NIPA2-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X0E4],iB_05085,LG9,II,30,low,Female,LG9,Autosome,0.33975541,D_Tfree-Tcast_anc,0.39643588,-0.222591,0.85702489,0.05668047,0.693650628,C_Tconf_anc,0.502661285,1.379956342,0.464622625,0.190989343,0.424836645,D_Tfree-Tcast_anc,0.396435878,1.071640256,0.0998206818028636,0.028400768,0.35781218,B_Tbrev_anc,0.484589471,0.738382077,-0.437560561457025,0.126777291,0.579670086,A_MRCA,0.506019159,1.145549681,0.196040027491017,0.073650927
T_cast_DN1634_c0_g1_i4.p2.p1,XM_969325.3,0,603,LG5,OG0013295,TC014423,LG5,10270227,920,41.24,1,Pre-rRNA-processing protein esf2-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WLW3],iB_10073,LG5,II,60,low,Female,LG5,Autosome,0.49843349,D_Tfree-Tcast_anc,0.45246215,0.13960388,1.10160261,0.04597134,0.475441223,C_Tconf_anc,0.535245589,0.888267429,-0.170934004,0.059804366,0.384451918,D_Tfree-Tcast_anc,0.452462149,0.849688573,-0.234993931607576,0.068010231,0.579222543,B_Tbrev_anc,0.587916975,0.985211463,-0.021494680835901,0.008694432,0.999387629,A_MRCA,0.680656042,1.468271148,0.554118417213184,0.318731586
T_cast_DN1637_c0_g3_i10.p1.p1,XM_015977993.1,0,1044,LG3,OG0012829,TC034597,LG3,11026571,1118,48.03,1,Ceramide phosphoethanolamine synthase-like protein [Source:UniProtKB/TrEMBL;Acc:A0A139WLT0],iB_15339,LG3,III,40,low,Female,LG3,Autosome,0.99018857,D_Tfree-Tcast_anc,1.09217418,-0.1414278,0.90662148,0.10198561,1.098644634,C_Tconf_anc,1.184064311,0.927858921,-0.108022632,0.085419677,1.169696476,D_Tfree-Tcast_anc,1.092174179,1.070979793,0.0989312594890792,0.077522297,1.468477031,B_Tbrev_anc,1.248620484,1.176079561,0.233985661140801,0.219856547,1.333234662,A_MRCA,1.2676912,1.051703019,0.0727273720141191,0.065543462
T_cast_DN1637_c0_g3_i10.p2.p1,XM_964570.4,0,750,LG3,OG0014337,TC000065,LG3,11033107,1966,33.74,1,Deoxynucleotidyltransferase terminal-interacting protein 2-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WD94],iB_00010,LG3,I,100,high,Female,LG3,Autosome,0.76413923,D_Tfree-Tcast_anc,0.75378784,0.01967702,1.01373251,0.0103514,0.728317388,C_Tconf_anc,0.730971534,0.996369016,-0.005247936,0.002654146,0.749510674,D_Tfree-Tcast_anc,0.753787836,0.994325774,-0.00820949062461702,0.004277162,0.778797433,B_Tbrev_anc,0.722577349,1.077804935,0.108096098181959,0.056220084,0.557163108,A_MRCA,0.685295559,0.813026001,-0.298626603424148,0.128132451
T_cast_DN1637_c0_g3_i4.p1.p1,XM_015977989.1,0,1797,LG3,OG0012830,TC000112,LG3,11017689,2049,30.32,1,Dosage compensation regulator-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WD95],iB_02706,LG3,I,0,low,Female,LG3,Autosome,0.61078621,D_Tfree-Tcast_anc,0.68549845,-0.1664859,0.89101034,0.07471224,0.397886753,C_Tconf_anc,0.5729541,0.694447867,-0.5260617,0.175067347,0.790172646,D_Tfree-Tcast_anc,0.685498453,1.152697928,0.205014494359826,0.104674193,0.651311456,B_Tbrev_anc,0.583371823,1.116460259,0.158931898388076,0.067939633,0.537924904,A_MRCA,0.573128796,0.938575949,-0.0914546033295689,0.035203892
