Trinity,XM,E,length,chr,OG,TC,Chromosome/scaffold name,Gene start (bp),Transcript length (including UTRs and CDS),Gene % GC content,Transcript count,Gene description,iB,Gene_Location,phase,dali11,lethality,sex,chrom_num,chrom_name,Tcas_Robust_TMM,Tcas_ancestral_node,Tcas_Robust_ACE,Tcas_Robust_log2(Current:Ancestral),Tcas_Robust(Current:Ancestral),Tcas_abs(Current-Ancestral),Tcon-M-ACE-R-Robust-mean(current),Tcon-ancestral-node,Tcon_robust_ACE,Tcon_Robust(Current:Ancestral),Tcon_Robust_log2(Current:Ancestral),Tcon_abs(Current-Ancestral),Tfrem_Robust_TMM,Tfrem_ancestral_node,Tfrem_Robust_ACE,Tfrem_Robust(Current:Ancestral),Tfrem_Robust_log2(Current:Ancestral),Tfrem_abs(Current-Ancestral),Tbrev_Robust_TMM,Tbrev_ancestral_node,Tbrev_Robust_ACE,Tbrev_Robust(Current:Ancestral),Tbrev_Robust_log2(Current:Ancestral),Tbrev_abs(Current-Ancestral),Gcorn_Robust_TMM,Gcorn_ancestral_node,Gcorn_Robust_ACE,Gcorn_Robust(Current:Ancestral),Gcorn_Robust_log2(Current:Ancestral),Gcorn_abs(Current-Ancestral)
T_cast_DN1245_c0_g3_i1.p2.p1,XM_008200171.2,0,1257,LG9,OG0013996,TC034455,LG9,14662616,1473,42.82,1,Equilibrative nucleoside transporter 3-like Protein [Source:UniProtKB/TrEMBL;Acc:A0A139WC22],iB_13525,LG9,III,10,low,Male,LG9,Autosome,0.48788781,D_Tfree-Tcast_anc,0.28951471,0.75291282,1.68519182,0.19837311,0.219340616,C_Tconf_anc,0.26004524,0.843470988,-0.245589649,0.040704624,0.09898706,D_Tfree-Tcast_anc,0.289514705,0.341906847,-1.54832477863397,0.190527645,0.247097775,B_Tbrev_anc,0.261129755,0.946264337,-0.0796848405179184,0.01403198,0.294824477,A_MRCA,0.26872402,1.097127369,0.133731022046849,0.026100457
T_cast_DN1247_c0_g1_i7.p1.p1,XM_008201228.2,0,1350,LGX,OG0010669,TC010883,LGX,4971803,1853,43.19,2,Uncharacterized protein C4orf29 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D6W7T0],iB_07300,LGX,II,60,low,Male,LGX,X,0.16712628,D_Tfree-Tcast_anc,0.21032413,-0.3316758,0.79461297,0.04319785,0.391323337,C_Tconf_anc,0.34492163,1.134528259,0.182092545,0.046401707,0.217688959,D_Tfree-Tcast_anc,0.210324127,1.035016582,0.0496538819790867,0.007364832,0.411447335,B_Tbrev_anc,0.38460395,1.069794876,0.0973341984545281,0.026843385,0.633802737,A_MRCA,0.44076947,1.437946093,0.524009592145628,0.193033267
T_cast_DN1249_c0_g1_i10.p1.p1,XM_008193068.2,0,2169,LG3,OG0010018,TC002584,LG3,22806346,2236,29.31,1,NAD-dependent histone deacetylase Sir2-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WFJ9],iB_03409,LG3,I,30,low,Male,LG3,Autosome,0.99172822,D_Tfree-Tcast_anc,1.29880986,-0.3891735,0.7635669,0.30708164,2.130962294,C_Tconf_anc,1.89082243,1.127002864,0.172491181,0.240139864,1.448283844,D_Tfree-Tcast_anc,1.298809855,1.115085352,0.157154142396092,0.149473989,2.761186269,B_Tbrev_anc,2.0538278,1.344409823,0.426972988827252,0.707358469,1.990334066,A_MRCA,2.039517303,0.975884864,-0.0352171474420168,0.049183237
T_cast_DN12492_c0_g1_i1.p1.p1,XM_008194754.2,0,846,LG5,OG0014417,TC030468,LG5,3349368,1801,32.19,1,Sine oculis [Source:UniProtKB/TrEMBL;Acc:D6WIY0],iB_09982,LG5,II,50,low,Male,LG5,Autosome,1.0170838,D_Tfree-Tcast_anc,1.23308659,-0.2778356,0.82482755,0.21600279,2.262523201,C_Tconf_anc,1.795256607,1.260278443,0.333742514,0.467266594,1.299426525,D_Tfree-Tcast_anc,1.233086589,1.053799901,0.0756009487123408,0.066339936,1.938493742,B_Tbrev_anc,1.87350421,1.034688757,0.0491968577518247,0.064989532,2.342931942,A_MRCA,1.9793059,1.183713919,0.243320450719503,0.363626043
T_cast_DN12492_c1_g1_i1.p1.p1,XM_008201614.2,0,1842,LGX,OG0014749,TC001440,LGX,3893417,2773,45.34,1,,iB_03188,LGX,I,100,high,Male,LGX,X,0.05527037,D_Tfree-Tcast_anc,0.12576061,-1.186102,0.43948871,0.07049024,0.421907016,C_Tconf_anc,0.246685422,1.710303806,0.774252618,0.175221594,0.164057831,D_Tfree-Tcast_anc,0.125760612,1.304524749,0.383524314221336,0.038297219,0.26336969,B_Tbrev_anc,0.239613448,1.099144026,0.136380441344462,0.023756242,0.143238776,A_MRCA,0.2178921,0.657383981,-0.605191793976507,0.074653324
T_cast_DN1251_c0_g1_i3.p1.p1,XM_008196098.2,0,1833,LG5,OG0010707,TC031157,LG5,13230082,3944,39.54,1,Putative nuclear hormone receptor HR38-like Protein [Source:UniProtKB/TrEMBL;Acc:A0A139WHA8],iB_05390,LG5,I,100,high,Male,LG5,Autosome,0.26139609,D_Tfree-Tcast_anc,0.33431687,-0.3549786,0.78188124,0.07292078,1.554986059,C_Tconf_anc,0.961744778,1.616838578,0.69317565,0.593241281,0.240201605,D_Tfree-Tcast_anc,0.334316866,0.718484854,-0.476970349893571,0.094115261,1.661316471,B_Tbrev_anc,1.026124838,1.619019839,0.695120664405824,0.635191632,0.353204391,A_MRCA,0.874459065,0.403911864,-1.30788757139146,0.521254674
T_cast_DN1254_c0_g1_i3.p2.p1,XM_008201648.2,0,1023,LG10,OG0013430,TC002082,LG10,6090569,1452,43.13,1,,iB_00324,LG10,I,10,low,Male,LG10,Autosome,0.98495579,D_Tfree-Tcast_anc,1.1018661,-0.161818,0.8938979,0.11691031,1.211806651,C_Tconf_anc,1.208227722,1.002962132,0.004267136,0.003578929,1.190460452,D_Tfree-Tcast_anc,1.101866103,1.080403916,0.111570773593931,0.088594349,1.413379626,B_Tbrev_anc,1.250171996,1.130548141,0.177022426745507,0.16320763,1.268079378,A_MRCA,1.25420804,1.011059838,0.0158683836929816,0.013871338
T_cast_DN1254_c0_g1_i3.p2.p1,XM_008201648.2,7.00E-25,54,LG10,OG0013430,TC002082,LG10,6090569,1452,43.13,1,,iB_00324,LG10,I,10,low,Male,LG10,Autosome,0.98495579,D_Tfree-Tcast_anc,1.1018661,-0.161818,0.8938979,0.11691031,1.211806651,C_Tconf_anc,1.208227722,1.002962132,0.004267136,0.003578929,1.190460452,D_Tfree-Tcast_anc,1.101866103,1.080403916,0.111570773593931,0.088594349,1.413379626,B_Tbrev_anc,1.250171996,1.130548141,0.177022426745507,0.16320763,1.268079378,A_MRCA,1.25420804,1.011059838,0.0158683836929816,0.013871338
T_cast_DN12576_c0_g2_i5.p1.p1,XM_964123.3,0,1452,LGX,OG0011284,TC001754,LGX,7963234,2066,35.95,1,Ceramide kinase-like Protein [Source:UniProtKB/TrEMBL;Acc:D6W8B4],iB_00297,LGX,I,25,low,Male,LGX,X,2.04938108,D_Tfree-Tcast_anc,1.6220571,0.33736367,1.2634457,0.42732397,0.965300642,C_Tconf_anc,1.181671197,0.816894449,-0.291778415,0.216370555,1.311974199,D_Tfree-Tcast_anc,1.622057104,0.808833546,-0.306085262145241,0.310082906,0.936889734,B_Tbrev_anc,1.072488129,0.87356653,-0.195010512633037,0.135598395,0.499248486,A_MRCA,0.943288854,0.529263633,-0.917941568241784,0.444040368
T_cast_DN12590_c1_g2_i1.p1.p1,XM_965783.3,0,690,LG9,OG0012615,TC012434,LG9,7355600,1430,32.8,1,Cdc42 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X2A6],iB_01978,LG9,II,100,high,Male,LG9,Autosome,0.94365542,D_Tfree-Tcast_anc,0.95359105,-0.0151105,0.98958083,0.00993563,0.954350977,C_Tconf_anc,0.985566868,0.968326968,-0.04643382,0.031215891,0.955013964,D_Tfree-Tcast_anc,0.953591048,1.001492166,0.00215113634714542,0.001422916,1.182283773,B_Tbrev_anc,1.008508294,1.17230942,0.229353405884998,0.173775479,0.864434852,A_MRCA,0.976036387,0.885658428,-0.175177693912861,0.111601535
T_cast_DN12624_c0_g1_i1.p2.p1,XM_008196869.2,0,2076,LG7,OG0011171,TC009390,LG7,1453268,2272,48.68,1,Putative ATP-dependent RNA helicase DDX27-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WQX5],iB_12461,LG7,III,60,low,Male,LG7,Autosome,0.58441052,D_Tfree-Tcast_anc,0.67858612,-0.2155498,0.86121791,0.0941756,0.731510032,C_Tconf_anc,0.668223485,1.094708654,0.130546962,0.063286547,0.775520492,D_Tfree-Tcast_anc,0.678586117,1.142847565,0.192632986735943,0.096934374,0.445824672,B_Tbrev_anc,0.643777191,0.692513929,-0.53008500540512,0.197952519,0.82056662,A_MRCA,0.683622771,1.200320784,0.26342001561763,0.136943849
T_cast_DN1263_c0_g1_i1.p15.p1,XM_962117.3,1.00E-172,318,LG9,OG0010675,TC010663,LG9,8225389,510,38.96,1,"Dynein light chain 2, cytoplasmic-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X2I7]",iB_08952,LG9,II,10,low,Male,LG9,Autosome,0.03217856,D_Tfree-Tcast_anc,0.07447706,-1.2106963,0.43206003,0.0422985,0.107354501,C_Tconf_anc,0.106259326,1.010306628,0.014793217,0.001095175,0.108314373,D_Tfree-Tcast_anc,0.074477059,1.454332024,0.540356674348401,0.033837313,0.164682074,B_Tbrev_anc,0.118784596,1.386392505,0.471335759867635,0.045897478,0.129301241,A_MRCA,0.121154884,1.067239199,0.0938835614116724,0.008146357
T_cast_DN1263_c0_g1_i1.p2.p1,XM_962200.3,0,1905,LG9,OG0010673,TC010651,LG9,8219097,2245,33.7,1,ARF GTPase-activating protein GIT2-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X2I8],iB_02922,LG9,II,66.6666667,low,Male,LG9,Autosome,1.18603675,D_Tfree-Tcast_anc,1.3278239,-0.1629151,0.89321841,0.14178715,1.359972425,C_Tconf_anc,1.375575915,0.988656758,-0.016458362,0.01560349,1.456898344,D_Tfree-Tcast_anc,1.327823899,1.097207503,0.133836392241573,0.129074445,1.522180724,B_Tbrev_anc,1.399913511,1.087339119,0.120801957449877,0.122267212,1.360109869,A_MRCA,1.390942391,0.977833358,-0.0323394724504775,0.030832522
T_cast_DN1263_c0_g1_i1.p4.p1,XM_001808880.3,0,1455,LG9,OG0010674,TC010652,LG9,8226037,1549,33.36,1,Putative cytosolic Fe-S cluster assembly factor CG17683-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X2I6],iB_04888,LG9,I,50,low,Male,LG9,Autosome,0.57375728,D_Tfree-Tcast_anc,0.75522605,-0.396468,0.75971596,0.18146876,0.79903334,C_Tconf_anc,0.789446661,1.012143543,0.017413908,0.009586679,0.927584479,D_Tfree-Tcast_anc,0.755226046,1.228220985,0.296570158100347,0.172358432,0.677919931,B_Tbrev_anc,0.800242949,0.847142648,-0.23932317267466,0.122323018,1.104055942,A_MRCA,0.868717659,1.270903072,0.345854004655245,0.235338283
T_cast_DN1263_c0_g1_i10.p2.p1,XM_962021.3,0,1950,LG9,OG0010672,TC010662,LG9,8230041,2278,36.56,1,Protein fem-1 homolog CG6966-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X2I5],iB_09468,LG9,II,20,low,Male,LG9,Autosome,0.3653202,D_Tfree-Tcast_anc,0.43539813,-0.2531737,0.83904863,0.07007793,0.695255725,C_Tconf_anc,0.560060781,1.241393342,0.311960314,0.135194944,0.472287931,D_Tfree-Tcast_anc,0.435398129,1.084726597,0.117331460074336,0.036889802,0.515406963,B_Tbrev_anc,0.567309387,0.908511254,-0.13842370911625,0.051902424,0.716257344,A_MRCA,0.600879934,1.192014085,0.253401282679495,0.115377411
T_cast_DN1265_c0_g1_i1.p1.p1,XM_015977527.1,0,1368,LG3,OG0011499,TC003243,LG3,243179,1703,34.09,1,,iB_03527,LG3,I,10,low,Male,LG3,Autosome,1.76499088,D_Tfree-Tcast_anc,1.74989889,0.01238916,1.00862449,0.01509199,0.439266056,C_Tconf_anc,1.173560771,0.374301925,-1.417725625,0.734294715,1.88824165,D_Tfree-Tcast_anc,1.749898894,1.079057571,0.10977183851627,0.138342755,1.098811789,B_Tbrev_anc,1.175007511,0.935152991,-0.0967256850500722,0.076195722,1.324606284,A_MRCA,1.208724741,1.095870912,0.132077865550025,0.115881543
T_cast_DN1266_c0_g1_i10.p1.p1,XM_015981408.1,0,1185,LG7,OG0010485,TC033624,LG7,4398590,2200,34.15,1,,iB_08694,LG7,II,0,low,Male,LG7,Autosome,0.4416385,D_Tfree-Tcast_anc,0.39889496,0.14685706,1.10715488,0.04274354,0.5491862,C_Tconf_anc,0.486008825,1.129992239,0.176312864,0.063177375,0.332959661,D_Tfree-Tcast_anc,0.398894959,0.83470511,-0.260661491510223,0.065935298,0.526017348,B_Tbrev_anc,0.501087242,1.049752027,0.0700485734494814,0.024930106,0.568957675,A_MRCA,0.516384179,1.101810819,0.139876533692102,0.052573496
T_cast_DN1268_c0_g1_i10.p2.p1,XM_008192205.2,0,711,LG2,OG0013875,TC000225,LG2,14468080,927,39.37,1,,iB_02994,LG2,I,55.5555556,low,Male,LG2,"LG2,Neo-X",18.7344575,D_Tfree-Tcast_anc,13.8646103,0.43428714,1.35124299,4.86984721,0.090884419,C_Tconf_anc,5.687879367,0.015978612,-5.967714067,5.596994948,11.17160087,D_Tfree-Tcast_anc,13.86461032,0.805763784,-0.311571131534829,2.693009444,0.137133652,B_Tbrev_anc,4.166040397,0.032917024,-4.92502227984794,4.028906745,0.070304354,A_MRCA,3.242925372,0.021679301,-5.52753797819059,3.172621018
T_cast_DN12702_c0_g1_i3.p1.p1,XM_008203337.2,0,1137,LG2,OG0011580,TC032178,LG2,11452322,1278,35.18,1,ETS translocation variant 1-like Protein [Source:UniProtKB/TrEMBL;Acc:A0A139WMT4],iB_02663,LG2,I,20,low,Male,LG2,"LG2,Neo-X",0.04884505,D_Tfree-Tcast_anc,0.07032828,-0.5258926,0.69452927,0.02148323,0.090810053,C_Tconf_anc,0.092580116,0.980880737,-0.027850361,0.001770063,0.085887554,D_Tfree-Tcast_anc,0.070328283,1.221237752,0.288344093706053,0.015559271,0.151885763,B_Tbrev_anc,0.102161125,1.486727591,0.572140330349046,0.049724638,0.083593767,A_MRCA,0.097976332,0.853203679,-0.229037908049577,0.014382565
T_cast_DN1271_c0_g1_i13.p1.p1,XM_962828.4,0,1755,LG8,OG0010559,TC005425,LG8,13344078,1908,36.4,1,Poly(A)-specific ribonuclease PARN-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WYW0],iB_10827,LG8,III,30,low,Male,LG8,Autosome,0.60836205,D_Tfree-Tcast_anc,0.80648519,-0.4067179,0.75433753,0.19812314,0.475669349,C_Tconf_anc,0.646810849,0.73540719,-0.443384813,0.1711415,1.04711739,D_Tfree-Tcast_anc,0.806485189,1.298371507,0.37670324505806,0.240632201,0.630462851,B_Tbrev_anc,0.636879169,0.989925376,-0.0146083211607437,0.006416318,0.573959836,A_MRCA,0.622698133,0.92173046,-0.117583167180102,0.048738296
T_cast_DN1277_c0_g1_i18.p1.p1,XM_963313.4,0,3192,LG7,OG0012815,TC015937,LG7,4138004,3454,38.25,2,Actin-binding protein anillin-like Protein [Source:UniProtKB/TrEMBL;Acc:A0A139WFH8],iB_10564,LG7,III,60,low,Male,LG7,Autosome,0.3486559,D_Tfree-Tcast_anc,0.47044537,-0.4322233,0.7411188,0.12178946,0.23637617,C_Tconf_anc,0.342050426,0.6910565,-0.533124427,0.105674256,0.626416578,D_Tfree-Tcast_anc,0.470445367,1.331539477,0.413095202082347,0.155971211,0.318019272,B_Tbrev_anc,0.323844814,0.982011317,-0.0261884434612555,0.005825542,0.197700296,A_MRCA,0.295413807,0.66923174,-0.579422225211406,0.097713511
T_cast_DN1278_c2_g1_i1.p1.p1,XM_008198264.2,0,1614,LG8,OG0010564,TC006218,LG8,5197018,3185,35.53,1,,iB_04090,LG8,I,20,low,Male,LG8,Autosome,2.07152934,D_Tfree-Tcast_anc,2.58406027,-0.3189435,0.80165674,0.51253093,1.173205861,C_Tconf_anc,2.002974584,0.585731776,-0.771687931,0.829768723,3.251289853,D_Tfree-Tcast_anc,2.584060269,1.258209761,0.331372459281536,0.667229584,1.731561689,B_Tbrev_anc,2.033044357,0.85170876,-0.23156790619956,0.301482668,2.807830697,A_MRCA,2.207669114,1.27185305,0.346931991394232,0.600161583
T_cast_DN12826_c1_g1_i1.p2.p1,XM_963150.3,0,609,LG8,OG0010464,TC015994,LG8,244920,770,27.31,1,UPF0193 protein EVG1 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WYC8],iB_05940,LG8,I,20,low,Male,LG8,Autosome,0.03391766,D_Tfree-Tcast_anc,0.07353317,-1.1163583,0.46125667,0.0396155,0.090302722,C_Tconf_anc,0.122390121,0.737826882,-0.438645741,0.032087399,0.100141798,D_Tfree-Tcast_anc,0.073533165,1.361858941,0.445577278796742,0.026608633,0.186463611,B_Tbrev_anc,0.152449286,1.223118946,0.290564710481918,0.034014324,0.316307543,A_MRCA,0.189380382,1.670223388,0.740041072520955,0.126927161
T_cast_DN1283_c0_g1_i14.p2.p1,XM_015978549.1,0,1353,LGX,OG0009910,TC001706,LGX,7929010,2218,49.1,1,,iB_03236,LGX,I,20,low,Male,LGX,X,0.63937954,D_Tfree-Tcast_anc,0.67509511,-0.0784182,0.94709551,0.03571557,0.776632083,C_Tconf_anc,0.695674853,1.116372224,0.158818135,0.08095723,0.70533186,D_Tfree-Tcast_anc,0.675095107,1.04478888,0.0632114464156304,0.030236753,0.483953702,B_Tbrev_anc,0.678110332,0.713679883,-0.486650988523761,0.19415663,0.899680843,A_MRCA,0.728048869,1.235742381,0.305378011230273,0.171631974
T_cast_DN12881_c0_g1_i1.p1.p1,XM_970435.4,0,825,LG7,OG0013699,TC008825,LG7,10496389,1364,39.73,1,Transmembrane protein 110-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WR74],iB_01422,LG7,I,0,low,Male,LG7,Autosome,1.29472613,D_Tfree-Tcast_anc,1.12026507,0.20880683,1.15573195,0.17446106,0.890563864,C_Tconf_anc,1.065396961,0.835898634,-0.258600091,0.174833097,0.960411187,D_Tfree-Tcast_anc,1.120265067,0.857307092,-0.222116016875818,0.15985388,0.743119283,B_Tbrev_anc,1.099105599,0.676112726,-0.564664291979681,0.355986316,2.000461482,A_MRCA,1.302257157,1.536149347,0.61931848426515,0.698204325
T_cast_DN1291_c0_g1_i1.p1.p1,XM_965946.4,0,1215,LG7,OG0010898,TC009195,LG7,3245846,1645,45.84,1,Scaffold protein salvador-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WT02],iB_12450,LG7,III,40,low,Male,LG7,Autosome,1.03602792,D_Tfree-Tcast_anc,1.52446181,-0.5572371,0.67960241,0.4884339,0.951439157,C_Tconf_anc,1.532861697,0.620694717,-0.688044229,0.58142254,2.010659464,D_Tfree-Tcast_anc,1.524461813,1.318930686,0.399368747921038,0.486197651,2.737096341,B_Tbrev_anc,1.722287532,1.58922148,0.668320198418466,1.014808809,1.2974677,A_MRCA,1.626539768,0.797685815,-0.326107471523286,0.329072067
T_cast_DN1292_c0_g1_i1.p1.p1,XM_008201457.2,0,879,LG9,OG0014396,TC016278,LG9,10443309,1200,30.01,2,Elongation of very long chain fatty acids protein [Source:UniProtKB/TrEMBL;Acc:A0A139WBD5],iB_05986,LG9,I,30,low,Male,LG9,Autosome,1.85972587,D_Tfree-Tcast_anc,1.75161522,0.08640409,1.06172055,0.10811065,3.243570097,C_Tconf_anc,2.629545365,1.233509845,0.302769231,0.614024732,1.409778948,D_Tfree-Tcast_anc,1.75161522,0.804845112,-0.313216923226973,0.341836272,4.910793299,B_Tbrev_anc,2.78875961,1.760923846,0.816332519214901,2.122033689,0.121051673,A_MRCA,2.187499848,0.055337912,-4.17558798758283,2.066448174
T_cast_DN12933_c0_g1_i1.p1.p1,XM_008198744.2,0,441,LG8,OG0012656,TC006578,LG8,11577431,652,52.15,1,,iB_08929,LG8,III,10,low,Male,LG8,Autosome,0.07221092,D_Tfree-Tcast_anc,0.07592428,-0.0723443,0.95109128,0.00371336,0.100339411,C_Tconf_anc,0.105451516,0.951521747,-0.071691466,0.005112105,0.071776792,D_Tfree-Tcast_anc,0.075924277,0.945373399,-0.0810438242135623,0.004147485,0.192115412,B_Tbrev_anc,0.119049212,1.613747876,0.690415196312157,0.073066201,0.08815454,A_MRCA,0.112086035,0.786489957,-0.34649975183085,0.023931494
T_cast_DN12960_c0_g1_i1.p1.p1,XM_015983060.1,0,1368,LG9,OG0013488,TC012229,LG9,30349,1600,47.87,1,Facilitated trehalose transporter Tret1-2 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X032],iB_09434,LG9,II,10,low,Male,LG9,Autosome,1.38704274,D_Tfree-Tcast_anc,0.8568937,0.6948241,1.61868706,0.53014904,0.117897915,C_Tconf_anc,0.432577046,0.272547783,-1.87541891,0.314679131,0.439707715,D_Tfree-Tcast_anc,0.856893701,0.513141495,-0.962571401481351,0.417185986,0.167970698,B_Tbrev_anc,0.361357245,0.464832794,-1.10521624002102,0.193386547,0.178494664,A_MRCA,0.320142872,0.557546896,-0.842834937616361,0.141648207
T_cast_DN1297_c0_g1_i1.p1.p1,XM_008194581.2,0,3384,LG4,OG0011727,TC007082,LG4,9928410,3941,36.34,1,Disheveled-associated activator of morphogenesis 1-like Protein [Source:UniProtKB/TrEMBL;Acc:D2A1M1],iB_04271,LG4,I,50,low,Male,LG4,Autosome,0.70883397,D_Tfree-Tcast_anc,1.28465773,-0.8578644,0.55176873,0.57582376,3.628557497,C_Tconf_anc,2.284642035,1.588238963,0.667427993,1.343915462,1.594262193,D_Tfree-Tcast_anc,1.284657732,1.241001516,0.311504878243928,0.309604461,2.867190107,B_Tbrev_anc,2.259778565,1.268792505,0.343456154427321,0.607411542,0.967086383,A_MRCA,1.968425908,0.491299357,-1.02532574439961,1.001339526
T_cast_DN12988_c0_g1_i1.p1.p1,XM_963373.3,0,633,LG8,OG0010556,TC005423,LG8,13392260,739,44.29,1,Sentrin-specific protease 8-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WYW7],iB_00855,LG8,I,0,low,Male,LG8,Autosome,0.31617624,D_Tfree-Tcast_anc,0.30245297,0.0640181,1.04537321,0.01372326,0.378541096,C_Tconf_anc,0.387330503,0.977307734,-0.033115186,0.008789407,0.26613332,D_Tfree-Tcast_anc,0.302452974,0.87991636,-0.18456169970042,0.036319654,0.60272072,B_Tbrev_anc,0.424528299,1.419742152,0.505628937192563,0.178192422,0.379499356,A_MRCA,0.414379477,0.915825655,-0.12685511502772,0.034880121
T_cast_DN1302_c0_g1_i1.p1.p1,XM_008201605.2,0,501,LGX,OG0009864,TC001450,LGX,3752696,1163,38.34,1,,iB_00251,LGX,I,10,low,Male,LGX,X,1.66726263,D_Tfree-Tcast_anc,1.32274159,0.33395013,1.26045982,0.34452104,1.260146378,C_Tconf_anc,1.231110213,1.023585349,0.033631403,0.029036165,1.002614969,D_Tfree-Tcast_anc,1.322741586,0.757982496,-0.399763562419559,0.320126617,0.835043228,B_Tbrev_anc,1.184698457,0.704857192,-0.504597105358784,0.349655229,1.47270379,A_MRCA,1.249610367,1.178530387,0.236988957499154,0.223093423
T_cast_DN13020_c0_g1_i1.p2.p1,XM_969541.3,0,462,LG9,OG0012465,TC012619,LG9,12211544,834,37.9,1,Ribonuclease P/MRP protein subunit POP5 [Source:UniProtKB/TrEMBL;Acc:D6WZ72],iB_09490,LG9,II,80,low,Male,LG9,Autosome,0.85736313,D_Tfree-Tcast_anc,0.70114601,0.29019148,1.22280256,0.15621713,0.916540727,C_Tconf_anc,0.848562195,1.080110254,0.111178585,0.067978532,0.50568323,D_Tfree-Tcast_anc,0.701146006,0.721223862,-0.471480964686833,0.195462776,0.869369206,B_Tbrev_anc,0.88653425,0.980638037,-0.0282073729697837,0.017165043,1.203013734,A_MRCA,0.957863789,1.255934035,0.328760692296425,0.245149945
T_cast_DN13062_c0_g1_i13.p1.p1,XM_008192575.2,0,862,LG3,OG0014928,TC003396,LG3,4203084,3068,30.71,1,,iB_06913,LG3,I,50,low,Male,LG3,Autosome,0.06877489,D_Tfree-Tcast_anc,0.11922987,-0.793792,0.57682597,0.05045498,0.293841112,C_Tconf_anc,0.179197462,1.639761568,0.713486053,0.11464365,0.153720074,D_Tfree-Tcast_anc,0.119229871,1.289274854,0.366559857252305,0.034490203,0.140732326,B_Tbrev_anc,0.166812008,0.84365825,-0.245269385244226,0.026079681,0.121262791,A_MRCA,0.156545925,0.774614807,-0.368449014998834,0.035283133
T_cast_DN13077_c0_g1_i1.p1.p1,XM_968129.4,0,594,LG3,OG0010834,TC002416,LG3,28611373,812,45.98,1,Disks large 1 tumor suppressor protein-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WII8],iB_09817,LG3,III,30,low,Male,LG3,Autosome,1.30283049,D_Tfree-Tcast_anc,1.56675241,-0.2661278,0.83154842,0.26392192,1.945693322,C_Tconf_anc,1.759762478,1.105656784,0.144903616,0.185930844,1.77929052,D_Tfree-Tcast_anc,1.566752413,1.135655197,0.183524876088318,0.212538107,1.87131278,B_Tbrev_anc,1.778467396,1.052205278,0.0734161915493216,0.092845384,1.74992307,A_MRCA,1.77203395,0.987522316,-0.0181147447233957,0.02211088
T_cast_DN1309_c0_g1_i1.p1.p1,XM_008194373.2,0,2010,LG4,OG0012344,TC008292,LG4,8049665,2235,40.65,2,Protein turtle-like Protein [Source:UniProtKB/TrEMBL;Acc:A0A139WJC8],iB_04457,LG4,I,30,low,Male,LG4,Autosome,1.12840475,D_Tfree-Tcast_anc,1.17951784,-0.0639126,0.95666612,0.05111309,1.200076365,C_Tconf_anc,1.267507466,0.946800234,-0.078868033,0.067431101,1.20720603,D_Tfree-Tcast_anc,1.179517844,1.023474157,0.0334746738779166,0.027688187,1.528634051,B_Tbrev_anc,1.324728116,1.153922856,0.206546777378443,0.203905935,1.383283317,A_MRCA,1.337925545,1.033901566,0.0480988385599524,0.045357771
T_cast_DN131_c0_g1_i1.p1.p1,XM_966806.4,0,1188,LG3,OG0013508,TC003201,LG3,305743,1579,35.87,1,Queuine tRNA-ribosyltransferase accessory subunit 2 [Source:UniProtKB/TrEMBL;Acc:D6WEE4],iB_00529,LG3,I,20,low,Male,LG3,Autosome,0.98549002,D_Tfree-Tcast_anc,0.91904371,0.10070779,1.0722994,0.06644631,0.734820468,C_Tconf_anc,0.875805336,0.839022597,-0.253218428,0.140984868,0.864108467,D_Tfree-Tcast_anc,0.919043708,0.940225649,-0.0889210573453906,0.054935241,1.30655294,B_Tbrev_anc,0.903395875,1.446268437,0.532335351002966,0.403157065,0.376602962,A_MRCA,0.784664968,0.479953837,-1.05903244511066,0.408062006
T_cast_DN131_c0_g1_i1.p2.p1,XM_966752.4,0,846,LG3,OG0011084,TC003202,LG3,304403,1063,35.69,1,Sorting nexin-16-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WEE3],iB_10586,LG3,II,30,low,Male,LG3,Autosome,0.49327917,D_Tfree-Tcast_anc,0.71904087,-0.5436694,0.68602383,0.2257617,0.600274128,C_Tconf_anc,0.690635103,0.869162493,-0.202302175,0.090360975,0.952364852,D_Tfree-Tcast_anc,0.71904087,1.324493351,0.405440601053552,0.233323981,0.954800939,B_Tbrev_anc,0.708037812,1.348516876,0.43137357578652,0.246763126,0.389469796,A_MRCA,0.63623755,0.612145253,-0.708054070278168,0.246767754
